video_url,precision_nlp,recall_nlp,f1_nlp,precision_ai,recall_ai,f1_ai
https://www.youtube.com/watch?v=F3MdoN5F9ww,0.07,0.11,0.08,0.2,0.33,0.25
https://www.youtube.com/watch?v=YIUBsdeLcGo,0.0,0.0,0.0,0.12,0.06,0.08
https://www.youtube.com/watch?v=O_LOHGNlQdM,0.25,0.07,0.11,0.5,0.13,0.21
https://www.youtube.com/watch?v=qdItteKO90o,0.0,0.0,0.0,0.2,0.09,0.12
https://www.youtube.com/watch?v=X7fc5ZZe64Y,0.4,0.12,0.18,0.2,0.06,0.09
https://www.youtube.com/watch?v=mopsg9EH6nA,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=x6zdwIOz8U4,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=BA0j5h65Qj4,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=rOW1uDsfgOA,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=VTHBL1b5B6k,0.29,0.1,0.15,0.43,0.15,0.22
https://www.youtube.com/watch?v=pSLaYyRsdXM,0.29,0.12,0.17,0.29,0.12,0.17
https://www.youtube.com/watch?v=oAB5fsN2uA8,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=MQNCkLXFCCI,0.3,0.25,0.27,0.1,0.08,0.09
https://www.youtube.com/watch?v=XQXzgPfvUcg,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=X-C2ajFlomA,0.42,0.36,0.38,0.42,0.36,0.38
https://www.youtube.com/watch?v=sToRdO5fvTI,0.25,0.05,0.08,0.75,0.14,0.24
https://www.youtube.com/watch?v=_B7DrQEGjgk,0.2,0.06,0.1,0.2,0.06,0.1
https://www.youtube.com/watch?v=4LYSTb_RTK4,0.11,0.09,0.1,0.11,0.09,0.1
https://www.youtube.com/watch?v=rQyrNEEH_Nc,0.9,0.53,0.67,0.8,0.47,0.59
https://www.youtube.com/watch?v=foshfxhaxtY,0.22,0.12,0.16,0.33,0.19,0.24
https://www.youtube.com/watch?v=DOFD27dijDM,0.27,0.2,0.23,0.18,0.13,0.15
https://www.youtube.com/watch?v=r0pnvcPh__E,0.43,0.15,0.22,0.43,0.15,0.22
https://www.youtube.com/watch?v=9ycwbRngyrs,0.33,0.06,0.11,0.0,0.0,0.0
https://www.youtube.com/watch?v=H2EALdAmpqk,0.0,0.0,0.0,0.09,0.07,0.08
https://www.youtube.com/watch?v=A-ZRaECe8r8,0.02,0.04,0.02,0.0,0.0,0.0
https://www.youtube.com/watch?v=UxYBwgS_kbI,0.1,0.08,0.09,0.1,0.08,0.09
https://www.youtube.com/watch?v=tzPagQU4mTc,1.0,0.47,0.64,0.78,0.37,0.5
https://www.youtube.com/watch?v=wnlmI_H8klU,0.3,0.09,0.14,0.4,0.12,0.19
https://www.youtube.com/watch?v=X1XomQ_dLzY,0.62,0.62,0.62,0.75,0.75,0.75
https://www.youtube.com/watch?v=ydWNfnSbO3A,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=PA4lqYPEp4U,0.43,0.17,0.24,0.29,0.11,0.16
https://www.youtube.com/watch?v=oL1q5qJ2FFE,0.8,0.73,0.76,0.5,0.45,0.48
https://www.youtube.com/watch?v=3vrvUplx5H0,0.25,0.09,0.13,0.5,0.18,0.27
https://www.youtube.com/watch?v=3Ud-C1qrhH0,0.83,0.38,0.53,0.83,0.38,0.53
https://www.youtube.com/watch?v=kNsPFhCLGxo,0.29,0.09,0.14,0.43,0.14,0.21
https://www.youtube.com/watch?v=yw6gS7E_XDM,0.21,0.16,0.18,0.17,0.13,0.15
https://www.youtube.com/watch?v=k1q4wMqzs_s,0.2,0.1,0.13,0.0,0.0,0.0
https://www.youtube.com/watch?v=9HIbh8_Prm8,0.0,0.0,0.0,0.2,0.06,0.09
https://www.youtube.com/watch?v=dSkNEjkQyZ0,0.08,0.05,0.06,0.0,0.0,0.0
https://www.youtube.com/watch?v=_URwliI-Bcw,0.2,0.18,0.19,0.13,0.12,0.12
https://www.youtube.com/watch?v=LEY_E8MRK4o,0.19,0.2,0.2,0.1,0.1,0.1
https://www.youtube.com/watch?v=lACewOviZxw,0.0,0.0,0.0,0.2,0.05,0.08
https://www.youtube.com/watch?v=0dZPIXrl1oU,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=RYFuiA16KOw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=mUZbLfMDibE,0.17,0.06,0.09,0.5,0.18,0.26
https://www.youtube.com/watch?v=ojB-DTZzZf8,0.3,0.19,0.23,0.2,0.12,0.15
https://www.youtube.com/watch?v=L1FP_jQfR3Q,0.29,0.14,0.19,0.43,0.21,0.29
https://www.youtube.com/watch?v=HBIOUqvihE4,0.4,0.14,0.21,0.4,0.14,0.21
https://www.youtube.com/watch?v=8uX6clvAdA8,0.04,0.14,0.06,0.08,0.29,0.12
https://www.youtube.com/watch?v=vBgSB_FQIPc,0.29,0.15,0.2,0.36,0.19,0.24
https://www.youtube.com/watch?v=VGMVUNjIGsE,0.0,0.0,0.0,0.04,0.06,0.05
https://www.youtube.com/watch?v=76evWI5C1X8,0.62,0.71,0.67,0.75,0.86,0.8
https://www.youtube.com/watch?v=uLmO_8Z-w24,0.0,0.0,0.0,0.5,0.09,0.15
https://www.youtube.com/watch?v=p_E0xzS62io,0.38,0.18,0.24,0.0,0.0,0.0
https://www.youtube.com/watch?v=xb2nrlWGzaM,0.2,0.23,0.21,0.07,0.08,0.07
https://www.youtube.com/watch?v=OWFYiea_FXE,0.5,0.2,0.29,0.33,0.13,0.19
https://www.youtube.com/watch?v=AcnSJFiU-P4,0.67,0.33,0.44,0.67,0.33,0.44
https://www.youtube.com/watch?v=Lpg1invLGyM,0.33,0.11,0.16,0.0,0.0,0.0
https://www.youtube.com/watch?v=FrmbjytRjac,0.2,0.07,0.1,0.2,0.07,0.1
https://www.youtube.com/watch?v=sW5UezqbplY,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=Ek1QpJ5ZNZY,0.18,0.13,0.15,0.27,0.2,0.23
https://www.youtube.com/watch?v=GSxBuwV3hjA,0.83,0.5,0.62,0.33,0.2,0.25
https://www.youtube.com/watch?v=LfLV58Qm3M0,0.11,0.05,0.06,0.11,0.05,0.06
https://www.youtube.com/watch?v=4qJ1WdkHUdY,0.4,0.17,0.24,0.6,0.25,0.35
https://www.youtube.com/watch?v=TTk89sxaWKI,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=lmfKI01S-ws,0.0,0.0,0.0,0.05,0.14,0.08
https://www.youtube.com/watch?v=S0cq5s3dYIw,0.19,0.27,0.23,0.16,0.23,0.19
https://www.youtube.com/watch?v=E78kSbfYcvA,0.33,0.14,0.19,0.11,0.05,0.06
https://www.youtube.com/watch?v=cAkMySbsZ4k,0.67,0.14,0.24,0.67,0.14,0.24
https://www.youtube.com/watch?v=otxeXf4eipg,0.0,0.0,0.0,0.25,0.07,0.11
https://www.youtube.com/watch?v=C2DMJ0IJhbA,0.67,0.22,0.33,0.67,0.22,0.33
https://www.youtube.com/watch?v=aYA_1s_eDNE,0.17,0.06,0.09,0.0,0.0,0.0
https://www.youtube.com/watch?v=_kiLlvCelr0,0.67,0.1,0.17,0.33,0.05,0.08
https://www.youtube.com/watch?v=dwX8fQY00w0,0.3,0.15,0.2,0.3,0.15,0.2
https://www.youtube.com/watch?v=IVHc8CISenQ,0.5,0.05,0.09,0.0,0.0,0.0
https://www.youtube.com/watch?v=gI953CksQ4w,0.6,0.43,0.5,0.6,0.43,0.5
https://www.youtube.com/watch?v=kl0sBx7TCoE,0.33,0.06,0.11,0.33,0.06,0.11
https://www.youtube.com/watch?v=hukCPXjX4KE,0.0,0.0,0.0,0.67,0.18,0.29
https://www.youtube.com/watch?v=dFs9ddCMtKg,0.11,0.05,0.07,0.11,0.05,0.07
https://www.youtube.com/watch?v=zFrlu3E18BA,0.17,0.13,0.15,0.33,0.27,0.3
https://www.youtube.com/watch?v=Izt3X-r2MKo,0.5,0.1,0.17,0.25,0.05,0.08
https://www.youtube.com/watch?v=6XduAhZmMcU,0.29,0.2,0.24,0.14,0.1,0.12
https://www.youtube.com/watch?v=Of5WsLfuTB8,0.01,0.05,0.02,0.0,0.0,0.0
https://www.youtube.com/watch?v=wItJVifwUE8,0.4,0.1,0.15,0.8,0.19,0.31
https://www.youtube.com/watch?v=Z8Z2zSbEfks,0.5,0.17,0.25,0.17,0.06,0.08
https://www.youtube.com/watch?v=HiFUOP1B5TU,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=hYbRu_MXI80,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=GgnLf25En2E,0.2,0.08,0.11,0.4,0.15,0.22
https://www.youtube.com/watch?v=vneRZLqBwWY,0.6,0.75,0.67,0.5,0.62,0.56
https://www.youtube.com/watch?v=5tcV4teBm2A,0.4,0.18,0.25,0.4,0.18,0.25
https://www.youtube.com/watch?v=f2h90HaSiqI,0.4,0.12,0.19,0.4,0.12,0.19
https://www.youtube.com/watch?v=uqQD2vX1uPA,0.4,0.1,0.15,0.2,0.05,0.08
https://www.youtube.com/watch?v=Yr8w-105XCk,0.4,0.14,0.21,0.2,0.07,0.11
https://www.youtube.com/watch?v=hJ-tyQ_PDLw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=p9yat7GejDA,0.33,0.04,0.07,0.33,0.04,0.07
https://www.youtube.com/watch?v=dKrrnUvHaFg,0.11,0.07,0.09,0.11,0.07,0.09
https://www.youtube.com/watch?v=2WPR_mO7QVU,0.5,0.22,0.31,0.5,0.22,0.31
https://www.youtube.com/watch?v=3Pj7y_vOs7Q,0.08,0.14,0.11,0.04,0.07,0.05
https://www.youtube.com/watch?v=4Y2N1QmCjLo,0.0,0.0,0.0,0.5,0.2,0.29
https://www.youtube.com/watch?v=KovweSiQrIs,0.12,0.08,0.1,0.12,0.08,0.1
https://www.youtube.com/watch?v=kAEPloVjP5I,0.25,0.25,0.25,0.38,0.38,0.37
https://www.youtube.com/watch?v=_2d7CpbxycM,0.17,0.06,0.08,0.5,0.17,0.25
https://www.youtube.com/watch?v=tAqnP5JKvPc,0.3,0.23,0.26,0.7,0.54,0.61
https://www.youtube.com/watch?v=Ip_9mkaaFKo,0.33,0.17,0.22,0.67,0.33,0.44
https://www.youtube.com/watch?v=G1humvIuyOs,0.0,0.0,0.0,0.4,0.22,0.29
https://www.youtube.com/watch?v=DbNDH8VRPBQ,0.78,0.54,0.64,0.67,0.46,0.55
https://www.youtube.com/watch?v=RVTS9P-h7Y0,0.25,0.05,0.09,0.75,0.16,0.26
https://www.youtube.com/watch?v=fvPczVNS7xo,0.0,0.0,0.0,0.02,0.05,0.03
https://www.youtube.com/watch?v=XKfTTHqbk-4,0.5,0.31,0.38,0.62,0.38,0.48
https://www.youtube.com/watch?v=OjtpzUdy4gk,0.4,0.21,0.28,0.3,0.16,0.21
https://www.youtube.com/watch?v=gRYnPkwRbZU,0.12,0.11,0.11,0.18,0.16,0.17
https://www.youtube.com/watch?v=wIFgme2w6Lw,0.43,0.15,0.22,0.14,0.05,0.07
https://www.youtube.com/watch?v=sOGqbZNXJTY,0.75,0.18,0.29,0.0,0.0,0.0
https://www.youtube.com/watch?v=eIAScGgm6A0,0.6,0.19,0.29,0.8,0.25,0.38
https://www.youtube.com/watch?v=htL8BBrf5U0,0.43,0.27,0.33,0.43,0.27,0.33
https://www.youtube.com/watch?v=_f4Ni3nIwPc,0.5,0.17,0.25,0.5,0.17,0.25
https://www.youtube.com/watch?v=v8izIywlzDQ,0.25,0.07,0.11,0.0,0.0,0.0
https://www.youtube.com/watch?v=-smISpvIF2k,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=F6pPquIQDPM,0.43,0.2,0.27,0.29,0.13,0.18
https://www.youtube.com/watch?v=jVH2vNlgIfQ,0.1,0.05,0.06,0.0,0.0,0.0
https://www.youtube.com/watch?v=B749BB3w7JA,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=QfxuFVyj69A,0.5,0.15,0.24,0.5,0.15,0.24
https://www.youtube.com/watch?v=AoT1LwW2fuo,0.2,0.08,0.11,0.2,0.08,0.11
https://www.youtube.com/watch?v=MgMravUNTk0,0.75,0.29,0.41,0.62,0.24,0.34
https://www.youtube.com/watch?v=iiyMR0LhipA,0.25,0.09,0.13,0.75,0.27,0.4
https://www.youtube.com/watch?v=UCX1oVMzoJ4,0.25,0.07,0.11,0.5,0.14,0.22
https://www.youtube.com/watch?v=bMeWdbyUBjE,0.39,0.58,0.47,0.28,0.42,0.33
https://www.youtube.com/watch?v=BWqZ53annAE,0.5,0.56,0.53,0.6,0.67,0.63
https://www.youtube.com/watch?v=PwZUqZppTAQ,0.25,0.11,0.15,0.5,0.22,0.31
https://www.youtube.com/watch?v=sdNDagF8pVE,0.3,0.33,0.32,0.6,0.67,0.63
https://www.youtube.com/watch?v=CWZ4YXpHsyk,0.4,0.24,0.3,0.4,0.24,0.3
https://www.youtube.com/watch?v=kyjVBa9jau8,0.4,0.12,0.19,0.2,0.06,0.1
https://www.youtube.com/watch?v=PSBqbUHCHXM,0.0,0.0,0.0,0.02,0.03,0.03
https://www.youtube.com/watch?v=FylUdvHToEs,0.25,0.12,0.17,0.75,0.38,0.5
https://www.youtube.com/watch?v=-_MpDKnFsSY,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=MeAAOWj5yws,1.0,0.18,0.31,0.5,0.09,0.15
https://www.youtube.com/watch?v=_s94f3njJo8,0.2,0.08,0.12,0.2,0.08,0.12
https://www.youtube.com/watch?v=w-cI-x1XV8Y,0.5,0.23,0.32,0.5,0.23,0.32
https://www.youtube.com/watch?v=_faVT3ShRpY,0.5,0.38,0.43,0.67,0.5,0.57
https://www.youtube.com/watch?v=aE5ZO3wma2Q,0.4,0.11,0.17,0.2,0.05,0.08
https://www.youtube.com/watch?v=I9oogTvWegs,0.33,0.29,0.31,0.5,0.43,0.46
https://www.youtube.com/watch?v=6T3eFWwUW2c,0.0,0.0,0.0,0.08,0.17,0.11
https://www.youtube.com/watch?v=ygKVHgi0vi8,0.33,0.33,0.33,0.22,0.22,0.22
https://www.youtube.com/watch?v=Y9rqlA5LjSU,0.23,0.31,0.26,0.2,0.27,0.23
https://www.youtube.com/watch?v=096jYDuiMIw,0.0,0.0,0.0,0.5,0.13,0.21
https://www.youtube.com/watch?v=sc0aqgZHXc0,0.14,0.08,0.11,0.14,0.08,0.11
https://www.youtube.com/watch?v=u_o8Xq_ZtAg,0.5,0.18,0.27,0.75,0.27,0.4
https://www.youtube.com/watch?v=3VBHxC6H_gY,1.0,0.5,0.67,1.0,0.5,0.67
https://www.youtube.com/watch?v=SFTbDwSGDjY,0.17,0.04,0.07,0.17,0.04,0.07
https://www.youtube.com/watch?v=rQHjI8-4S5A,0.06,0.11,0.07,0.11,0.22,0.15
https://www.youtube.com/watch?v=HKGkI_ilCGM,1.0,0.57,0.73,1.0,0.57,0.73
https://www.youtube.com/watch?v=-Qo6IJgeHic,0.17,0.07,0.1,0.0,0.0,0.0
https://www.youtube.com/watch?v=TGBgqh20nQQ,0.15,0.23,0.18,0.15,0.23,0.18
https://www.youtube.com/watch?v=f_y0SS5Yx64,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=huPEUsbRhFo,0.2,0.11,0.14,0.2,0.11,0.14
https://www.youtube.com/watch?v=bH7dfERLB20,0.33,0.07,0.12,0.0,0.0,0.0
https://www.youtube.com/watch?v=3esePqVLpz8,0.42,0.19,0.26,0.17,0.07,0.1
https://www.youtube.com/watch?v=Hj8HMZwkowc,0.33,0.1,0.15,0.33,0.1,0.15
https://www.youtube.com/watch?v=rluvsrEeMMg,0.6,0.15,0.24,0.6,0.15,0.24
https://www.youtube.com/watch?v=AwHmNLjMV1s,0.14,0.08,0.11,0.14,0.08,0.11
https://www.youtube.com/watch?v=emvdufe6t-8,0.45,0.38,0.42,0.18,0.15,0.17
https://www.youtube.com/watch?v=j7Jlhm3wdfk,0.14,0.09,0.11,0.29,0.18,0.22
https://www.youtube.com/watch?v=gsA0KZbvBns,0.2,0.08,0.12,0.4,0.17,0.24
https://www.youtube.com/watch?v=0oIB_WJ3Voo,0.4,0.44,0.42,0.4,0.44,0.42
https://www.youtube.com/watch?v=P7fWu3yEw-Y,0.29,0.18,0.22,0.29,0.18,0.22
https://www.youtube.com/watch?v=vVCcQJpk2H4,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=tjfSeF6T7qc,0.67,0.36,0.47,0.5,0.27,0.35
https://www.youtube.com/watch?v=BAiGw6z3Wpc,0.15,0.13,0.14,0.54,0.47,0.5
https://www.youtube.com/watch?v=4CfuOypWsO8,0.17,0.13,0.15,0.5,0.4,0.44
https://www.youtube.com/watch?v=9V5WW-VHWzw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=n9zwdJh7LMA,0.75,0.17,0.27,0.5,0.11,0.18
https://www.youtube.com/watch?v=k5Fd-9Tf6z0,0.43,0.33,0.37,0.43,0.33,0.37
https://www.youtube.com/watch?v=yruo5DhD-y4,0.23,0.19,0.21,0.15,0.12,0.14
https://www.youtube.com/watch?v=JTKlH9oj_zI,0.15,0.11,0.13,0.08,0.06,0.06
https://www.youtube.com/watch?v=VxCzOD7yBUU,0.4,0.13,0.2,0.6,0.2,0.3
https://www.youtube.com/watch?v=Ktw5B2MLACc,0.27,0.27,0.27,0.36,0.36,0.36
https://www.youtube.com/watch?v=nLoPBfc2qJg,0.78,0.5,0.61,0.78,0.5,0.61
https://www.youtube.com/watch?v=W2uajGpm5P8,0.0,0.0,0.0,0.14,0.05,0.07
https://www.youtube.com/watch?v=Nmli3UXYKag,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=SlG5qqZSqUA,0.0,0.0,0.0,0.11,0.06,0.08
https://www.youtube.com/watch?v=1rglplFIDMA,0.27,0.15,0.19,0.27,0.15,0.19
https://www.youtube.com/watch?v=tEGmV0bi0jE,0.4,0.17,0.24,0.2,0.08,0.12
https://www.youtube.com/watch?v=A_8pKAp546s,0.1,0.04,0.06,0.3,0.12,0.17
https://www.youtube.com/watch?v=NcopKABSUuQ,0.33,0.3,0.32,0.33,0.3,0.32
https://www.youtube.com/watch?v=RGZKE-pI1dY,0.25,0.06,0.09,0.0,0.0,0.0
https://www.youtube.com/watch?v=NZas2nCDvww,0.25,0.06,0.1,0.5,0.12,0.2
https://www.youtube.com/watch?v=YvtAwwGh0Qo,0.38,0.5,0.43,0.5,0.67,0.57
https://www.youtube.com/watch?v=ooF_UhFlFek,0.57,0.29,0.38,0.57,0.29,0.38
https://www.youtube.com/watch?v=0c9PExGc9WE,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=f9bkPU42-uc,0.2,0.07,0.11,0.0,0.0,0.0
https://www.youtube.com/watch?v=RDw8QNCI39g,0.5,0.04,0.08,0.0,0.0,0.0
https://www.youtube.com/watch?v=NhGdVZpce5A,0.25,0.38,0.3,0.33,0.5,0.4
https://www.youtube.com/watch?v=H-1BHZ_D7B0,0.27,0.09,0.14,0.09,0.03,0.05
https://www.youtube.com/watch?v=YlPo0JRvJY0,0.6,0.3,0.4,0.8,0.4,0.53
https://www.youtube.com/watch?v=l6XVZwDOnaY,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=smSBZJivDT0,0.29,0.18,0.22,0.29,0.18,0.22
https://www.youtube.com/watch?v=QIow_1r_K50,0.4,0.13,0.2,0.6,0.2,0.3
https://www.youtube.com/watch?v=M91HeA-ZYAw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=QzgQbbU6qcI,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=ev6cipKPNFE,0.5,0.18,0.27,0.5,0.18,0.27
https://www.youtube.com/watch?v=9RMVegdCjQw,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=bMSdehlcgYg,0.2,0.17,0.18,0.1,0.08,0.09
https://www.youtube.com/watch?v=DvWpL_Q_2I0,0.46,0.35,0.4,0.31,0.24,0.27
https://www.youtube.com/watch?v=98BYfITbiFU,0.71,0.31,0.43,0.57,0.25,0.35
https://www.youtube.com/watch?v=9cub1W7PI5Y,0.4,0.57,0.47,0.2,0.29,0.24
https://www.youtube.com/watch?v=w3qJGwTs1DA,0.33,0.2,0.25,0.17,0.1,0.12
https://www.youtube.com/watch?v=Ok53y_95zi0,0.33,0.38,0.35,0.44,0.5,0.47
https://www.youtube.com/watch?v=tjFyI8HoC0Y,0.1,0.13,0.11,0.2,0.27,0.23
https://www.youtube.com/watch?v=pu2TYWK4efs,0.5,0.21,0.3,0.5,0.21,0.3
https://www.youtube.com/watch?v=ownS_5ujPcM,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=qX9-nvwjFvI,0.29,0.09,0.14,0.29,0.09,0.14
https://www.youtube.com/watch?v=-0NiqgJtluU,0.25,0.17,0.2,0.25,0.17,0.2
https://www.youtube.com/watch?v=T2Fli9sWdSQ,0.31,0.21,0.25,0.38,0.26,0.31
https://www.youtube.com/watch?v=_i2MQLX_Dpk,0.11,0.03,0.05,0.56,0.17,0.26
https://www.youtube.com/watch?v=6xjOtpm536E,0.88,0.23,0.37,0.62,0.17,0.26
https://www.youtube.com/watch?v=X1dzut33ELA,0.0,0.0,0.0,1.0,0.14,0.25
https://www.youtube.com/watch?v=6rK3QDN8MF8,0.17,0.06,0.09,0.33,0.12,0.18
https://www.youtube.com/watch?v=uesKSgALFFw,0.22,0.12,0.16,0.44,0.25,0.32
https://www.youtube.com/watch?v=rRYK9ARoIOo,0.83,0.42,0.56,0.83,0.42,0.56
https://www.youtube.com/watch?v=l8-YAlO7QS8,0.25,0.06,0.1,0.75,0.19,0.3
https://www.youtube.com/watch?v=hhHsCFMwCBU,0.2,0.1,0.13,0.3,0.15,0.2
https://www.youtube.com/watch?v=2flNGDkNqzY,0.33,0.11,0.17,0.17,0.06,0.08
https://www.youtube.com/watch?v=P4XOQgE6zq8,0.17,0.1,0.12,0.33,0.2,0.25
https://www.youtube.com/watch?v=oYP_GU34x3U,0.8,0.44,0.57,0.8,0.44,0.57
https://www.youtube.com/watch?v=iIB5AaQzqps,0.33,0.05,0.08,0.67,0.1,0.17
https://www.youtube.com/watch?v=soqyBqIYYXc,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=Y5E3DJk6ezs,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=eT6lmWhDpm8,0.62,0.33,0.43,0.75,0.4,0.52
https://www.youtube.com/watch?v=XahzC3Uc3fM,0.33,0.14,0.2,0.17,0.07,0.1
https://www.youtube.com/watch?v=qBXyJxVPZXI,0.5,0.18,0.27,0.25,0.09,0.13
https://www.youtube.com/watch?v=bKiqZ_DTN2s,0.33,0.2,0.25,0.5,0.3,0.37
https://www.youtube.com/watch?v=yMTR0Ysuqds,0.4,0.17,0.24,0.2,0.08,0.12
https://www.youtube.com/watch?v=W2q6ZwEyYes,0.67,0.5,0.57,0.67,0.5,0.57
https://www.youtube.com/watch?v=RsnzDAfyaMQ,0.5,0.15,0.24,0.5,0.15,0.24
https://www.youtube.com/watch?v=FPkbgwgEiMM,0.18,0.11,0.13,0.55,0.32,0.4
https://www.youtube.com/watch?v=TCZFJb70As0,0.33,0.18,0.24,0.5,0.27,0.35
https://www.youtube.com/watch?v=jLqeEExWpRU,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=zBepuf7oxpE,0.0,0.0,0.0,0.2,0.08,0.11
https://www.youtube.com/watch?v=nsv5VkCGMPM,0.25,0.13,0.17,0.25,0.13,0.17
https://www.youtube.com/watch?v=EyClFsYXb-I,0.12,0.21,0.15,0.04,0.07,0.05
https://www.youtube.com/watch?v=jCjtaFJZGkA,0.17,0.11,0.13,0.17,0.11,0.13
https://www.youtube.com/watch?v=PmP6nm3FAMA,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=6W_hgdSJnHE,0.64,0.58,0.61,0.55,0.5,0.52
https://www.youtube.com/watch?v=-O3Y-fqBHR4,0.67,0.29,0.4,0.5,0.21,0.3
https://www.youtube.com/watch?v=CgZMswnvCBw,0.11,0.12,0.11,0.07,0.08,0.08
https://www.youtube.com/watch?v=nUgdXUlQdYU,0.6,0.17,0.26,0.8,0.22,0.35
https://www.youtube.com/watch?v=MlVKLv12RM4,0.38,0.38,0.37,0.5,0.5,0.5
https://www.youtube.com/watch?v=nad7urHpcYI,0.12,0.06,0.08,0.38,0.19,0.25
https://www.youtube.com/watch?v=Sd_D0Ep3Fp0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=_LcqeN35THc,1.0,0.08,0.15,0.0,0.0,0.0
https://www.youtube.com/watch?v=xOzqoJF6FGc,0.05,0.08,0.06,0.0,0.0,0.0
https://www.youtube.com/watch?v=oEQo3Y6qAvQ,0.2,0.05,0.08,0.2,0.05,0.08
https://www.youtube.com/watch?v=pZ0zX76ZY_s,0.33,0.23,0.27,0.44,0.31,0.36
https://www.youtube.com/watch?v=NVkiVBBukrA,0.67,0.4,0.5,0.56,0.33,0.42
https://www.youtube.com/watch?v=t2oPDEN0WTQ,0.45,0.45,0.45,0.45,0.45,0.45
https://www.youtube.com/watch?v=9-T-8573M2k,0.0,0.0,0.0,0.2,0.06,0.09
https://www.youtube.com/watch?v=UT3avE0V4Fw,0.25,0.21,0.23,0.25,0.21,0.23
https://www.youtube.com/watch?v=1OXcJdF6Gks,0.2,0.06,0.1,0.4,0.12,0.19
https://www.youtube.com/watch?v=z_AwSL0r4m0,0.5,0.23,0.32,0.5,0.23,0.32
https://www.youtube.com/watch?v=VGp1CDK71PM,0.0,0.0,0.0,0.14,0.27,0.19
https://www.youtube.com/watch?v=_hIqFILNM-w,0.29,0.31,0.3,0.43,0.46,0.44
https://www.youtube.com/watch?v=P4OuQn5jpVY,0.0,0.0,0.0,0.12,0.08,0.1
https://www.youtube.com/watch?v=2v48-3IDTFE,0.33,0.22,0.27,0.5,0.33,0.4
https://www.youtube.com/watch?v=qPWADA4RZYw,0.23,0.33,0.27,0.23,0.33,0.27
https://www.youtube.com/watch?v=Lu2-q743MVU,0.5,0.1,0.17,0.0,0.0,0.0
https://www.youtube.com/watch?v=8vvBSQ5Qaok,0.67,0.33,0.44,0.67,0.33,0.44
https://www.youtube.com/watch?v=MlYdqAnSFqU,0.5,0.17,0.25,0.5,0.17,0.25
https://www.youtube.com/watch?v=G6gug59D47s,0.67,0.67,0.67,0.5,0.5,0.5
https://www.youtube.com/watch?v=LsI6T8C2nIA,0.0,0.0,0.0,0.5,0.11,0.18
https://www.youtube.com/watch?v=YISU0QejZ_M,0.2,0.06,0.1,0.0,0.0,0.0
https://www.youtube.com/watch?v=BuJy3V7__js,0.0,0.0,0.0,0.0,0.0,0.0
https://www.youtube.com/watch?v=bTX4mLN3uYE,0.33,0.25,0.29,0.33,0.25,0.29
https://www.youtube.com/watch?v=Ob4wyONra54,0.67,0.2,0.31,0.83,0.25,0.38
https://www.youtube.com/watch?v=P8zx2UfcP1E,0.38,0.28,0.32,0.46,0.33,0.39
https://www.youtube.com/watch?v=K_HgOHGo0Ow,0.29,0.2,0.24,0.29,0.2,0.24
